Date,Price,Open,High,Low,Vol.,Change %
04/01/2019,"27,169.70","27,399.30","27,782.00","27,016.60",1.14M,-0.84%
03/29/2019,"27,399.30","27,246.20","27,552.40","27,246.20",2.08M,0.56%
03/28/2019,"27,246.20","26,366.10","27,437.60","26,366.10",2.76M,2.01%
03/27/2019,"26,710.50","26,672.20","26,863.50","26,251.30",1.56M,1.75%
03/26/2019,"26,251.30","26,710.50","26,863.50","26,174.70",1.31M,-0.58%
03/25/2019,"26,404.30","26,098.20","26,787.00","25,639.00",2.63M,-1.71%
03/22/2019,"26,863.50","27,093.20","27,322.80","26,633.90",2.36M,0.86%
03/21/2019,"26,633.90","27,743.70","28,049.80","26,633.90",2.82M,-3.60%
03/20/2019,"27,628.90","27,667.20","27,935.00","27,169.70",3.40M,-1.37%
03/19/2019,"28,011.60","28,432.50","28,547.30","27,935.00",3.55M,-1.88%
03/18/2019,"28,547.30","28,470.80","28,776.90","28,241.20",3.68M,0.27%
03/15/2019,"28,470.80","27,705.40","28,700.40","27,475.80",4.00M,2.76%
03/14/2019,"27,705.40","27,246.20","28,088.10","26,940.10",3.33M,1.69%
03/13/2019,"27,246.20","27,016.60","27,514.10","26,940.10",3.60M,0.28%
03/12/2019,"27,169.70","26,098.20","27,169.70","25,868.60",2.13M,5.50%
03/11/2019,"25,753.80","26,098.20","26,098.20","25,600.70",1.43M,-1.03%
03/08/2019,"26,021.70","26,366.10","26,557.40","25,945.10",2.28M,-2.58%
03/07/2019,"26,710.50","26,787.00","26,978.30","26,557.40",2.14M,0.43%
03/06/2019,"26,595.70","26,480.90","26,710.50","26,327.80",2.01M,0.43%
03/05/2019,"26,480.90","25,409.40","27,016.60","25,409.40",5.30M,2.98%
03/04/2019,"25,715.50","25,332.90","25,830.30","25,256.30",1.15M,2.28%
03/01/2019,"25,141.50","24,950.20","25,332.90","24,950.20",1.45M,1.08%
02/28/2019,"24,873.70","25,715.50","25,830.30","24,873.70",2.26M,-3.27%
02/27/2019,"25,715.50","25,715.50","25,983.40","25,639.00",942.09K,0.00%
02/26/2019,"25,715.50","25,792.10","26,021.70","25,639.00",1.77M,-1.18%
02/25/2019,"26,021.70","26,404.30","26,404.30","25,792.10",2.12M,0.00%
02/22/2019,"26,021.70","26,174.70","26,557.40","26,021.70",1.84M,-0.73%
02/21/2019,"26,213.00","26,213.00","26,519.10","26,021.70",2.71M,0.74%
02/20/2019,"26,021.70","25,103.30","26,710.50","24,988.50",2.97M,3.34%
02/19/2019,"25,179.80","25,639.00","25,830.30","25,179.80",1.44M,-1.79%
02/18/2019,"25,639.00","25,639.00","25,792.10","25,409.40",1.20M,1.06%
02/15/2019,"25,371.10","24,758.90","25,868.60","24,567.50",2.04M,2.31%
02/14/2019,"24,797.10","24,873.70","24,911.90","24,758.90",1.28M,-0.31%
02/13/2019,"24,873.70","24,911.90","24,950.20","24,682.30",1.96M,0.15%
02/12/2019,"24,835.40","24,529.30","25,026.70","24,529.30",1.76M,1.57%
02/11/2019,"24,452.70","24,567.50","24,682.30","24,337.90",794.50K,1.11%
02/01/2019,"24,184.80","24,070.00","24,376.20","24,031.80",675.45K,0.32%
01/31/2019,"24,108.30","24,644.10","24,644.10","24,108.30",852.88K,-0.63%
01/30/2019,"24,261.40","24,414.40","24,682.30","24,184.80",540.07K,0.00%
01/29/2019,"24,261.40","24,414.40","24,414.40","24,146.60",799.76K,-0.63%
01/28/2019,"24,414.40","24,529.30","24,758.90","24,337.90",685.69K,-0.47%
01/25/2019,"24,529.30","25,026.70","25,026.70","24,491.00",718.12K,-1.38%
01/24/2019,"24,873.70","24,911.90","25,141.50","24,873.70",728.89K,-0.61%
01/23/2019,"25,026.70","24,797.10","25,141.50","24,567.50",575.72K,-0.15%
01/22/2019,"25,065.00","25,179.80","25,332.90","25,026.70",709.27K,-0.30%
01/21/2019,"25,141.50","24,491.00","25,524.20","24,261.40",1.52M,3.63%
01/18/2019,"24,261.40","24,452.70","24,720.60","24,223.10",640.35K,-0.78%
01/17/2019,"24,452.70","24,644.10","24,797.10","24,414.40",374.24K,-0.78%
01/16/2019,"24,644.10","25,026.70","25,065.00","24,644.10",457.40K,-0.92%
01/15/2019,"24,873.70","24,299.60","25,103.30","24,299.60",730.36K,1.88%
01/14/2019,"24,414.40","24,414.40","24,758.90","24,070.00",950.72K,0.00%
01/11/2019,"24,414.40","24,873.70","25,103.30","24,376.20",1.18M,-1.85%
01/10/2019,"24,873.70","25,256.30","25,332.90","24,873.70",516.52K,-1.51%
01/09/2019,"25,256.30","24,720.60","25,294.60","24,567.50",1.35M,3.12%
01/08/2019,"24,491.00","24,950.20","24,950.20","24,414.40",702.48K,-0.93%
01/07/2019,"24,720.60","24,491.00","25,256.30","24,491.00",1.01M,2.38%
01/04/2019,"24,146.60","24,108.30","24,452.70","23,572.60",1.83M,-1.41%
01/03/2019,"24,491.00","25,639.00","25,868.60","24,491.00",1.39M,-4.48%
01/02/2019,"25,639.00","26,327.80","26,327.80","25,600.70",1.01M,-2.62%
12/28/2018,"26,327.80","25,868.60","26,327.80","25,753.80",2.68M,1.18%
12/27/2018,"26,021.70","25,868.60","26,366.10","25,677.30",2.07M,4.29%
12/26/2018,"24,950.20","25,065.00","25,600.70","24,911.90",1.30M,-0.46%
12/25/2018,"25,065.00","25,409.40","25,830.30","24,261.40",2.30M,-3.68%
12/24/2018,"26,021.70","26,021.70","26,595.70","25,868.60",2.34M,0.00%
12/21/2018,"26,021.70","25,868.60","26,059.90","25,562.50",888.33K,0.15%
12/20/2018,"25,983.40","25,639.00","26,213.00","25,562.50",2.06M,1.95%
12/19/2018,"25,485.90","25,753.80","25,983.40","25,485.90",1.65M,-1.04%
12/18/2018,"25,753.80","25,026.70","25,753.80","24,873.70",2.95M,1.36%
12/17/2018,"25,409.40","25,600.70","26,059.90","25,409.40",2.86M,-2.06%
12/14/2018,"25,945.10","26,174.70","26,633.90","25,868.60",1.53M,-1.17%
12/13/2018,"26,251.30","26,748.70","26,748.70","26,251.30",2.03M,-1.01%
12/12/2018,"26,519.10","25,792.10","26,519.10","25,562.50",2.80M,3.28%
12/11/2018,"25,677.30","25,792.10","25,906.90","25,562.50",1.44M,-0.45%
12/10/2018,"25,792.10","25,792.10","26,098.20","25,447.70",1.96M,0.00%
12/07/2018,"25,792.10","25,868.60","26,327.80","25,753.80",1.53M,0.00%
12/06/2018,"25,792.10","25,792.10","25,906.90","25,409.40",2.50M,-0.44%
12/05/2018,"25,906.90","25,256.30","26,059.90","25,103.30",3.24M,1.35%
12/04/2018,"25,562.50","25,677.30","26,098.20","25,409.40",2.99M,-0.45%
12/03/2018,"25,677.30","24,491.00","25,677.30","24,337.90",4.36M,6.85%
11/30/2018,"24,031.80","23,419.50","24,337.90","23,419.50",3.28M,0.48%
11/29/2018,"23,917.00","24,146.60","24,491.00","23,917.00",3.12M,-0.95%
11/28/2018,"24,146.60","24,070.00","24,223.10","23,955.20",961.05K,0.32%
11/27/2018,"24,070.00","24,414.40","24,491.00","23,725.60",1.74M,-0.63%
11/26/2018,"24,223.10","24,031.80","24,452.70","24,031.80",994.73K,-0.16%
11/23/2018,"24,261.40","24,337.90","24,567.50","24,184.80",1.69M,-0.47%
11/22/2018,"24,376.20","24,644.10","24,835.40","24,337.90",2.35M,-0.47%
11/21/2018,"24,491.00","23,878.70","24,644.10","23,840.40",2.20M,0.95%
11/20/2018,"24,261.40","24,070.00","24,491.00","24,070.00",1.64M,-1.55%
11/19/2018,"24,644.10","24,644.10","24,911.90","24,491.00",1.91M,0.00%
11/16/2018,"24,644.10","24,108.30","24,835.40","24,108.30",2.94M,3.87%
11/15/2018,"23,725.60","22,960.30","24,337.90","22,883.80",1.98M,3.33%
11/14/2018,"22,960.30","23,725.60","24,108.30","22,960.30",1.90M,-3.23%
11/13/2018,"23,725.60","23,955.20","24,299.60","23,725.60",2.58M,-3.73%
11/12/2018,"24,644.10","23,802.20","24,835.40","23,802.20",1.68M,1.58%
11/09/2018,"24,261.40","24,644.10","24,873.70","24,223.10",2.25M,-2.31%
11/08/2018,"24,835.40","25,639.00","25,639.00","24,797.10",2.17M,0.00%
11/07/2018,"24,835.40","24,491.00","25,141.50","24,414.40",2.66M,1.41%
11/06/2018,"24,491.00","25,256.30","25,371.10","24,376.20",2.31M,-2.44%
11/05/2018,"25,103.30","24,491.00","25,103.30","24,184.80",2.18M,1.08%
11/02/2018,"24,835.40","23,725.60","24,835.40","23,572.60",4.36M,6.92%
11/01/2018,"23,228.20","24,070.00","24,108.30","23,189.90",3.74M,2.88%
10/31/2018,"22,577.60","21,812.30","22,577.60","21,582.70",2.10M,6.88%
10/30/2018,"21,123.50","21,812.30","22,730.70","21,123.50",3.95M,-4.50%
10/29/2018,"22,118.40","23,343.00","23,572.60","22,041.90",3.12M,-5.56%
10/26/2018,"23,419.50","24,491.00","24,720.60","23,419.50",2.36M,-1.92%
10/25/2018,"23,878.70","23,228.20","24,491.00","23,228.20",5.78M,-4.29%
10/24/2018,"24,950.20","26,710.50","26,787.00","24,950.20",2.81M,-6.59%
10/23/2018,"26,710.50","26,633.90","26,940.10","25,639.00",4.59M,-0.29%
10/22/2018,"26,787.00","26,787.00","27,131.40","26,557.40",4.58M,1.16%
10/19/2018,"26,480.90","26,021.70","26,595.70","25,868.60",2.53M,0.00%
10/18/2018,"26,480.90","26,327.80","26,901.80","25,868.60",4.22M,0.00%
10/17/2018,"26,480.90","26,021.70","26,633.90","25,983.40",3.61M,3.28%
10/16/2018,"25,639.00","24,950.20","25,639.00","24,950.20",1.98M,2.76%
10/15/2018,"24,950.20","26,021.70","26,021.70","24,950.20",1.51M,-3.55%
10/12/2018,"25,868.60","25,256.30","26,136.50","24,491.00",3.35M,2.74%
10/11/2018,"25,179.80","25,332.90","26,251.30","25,179.80",8.27M,-6.93%
10/10/2018,"27,054.90","27,705.40","27,705.40","26,940.10",2.62M,-2.08%
10/09/2018,"27,628.90","27,628.90","27,935.00","27,399.30",1.60M,0.28%
10/08/2018,"27,552.40","26,940.10","27,705.40","26,710.50",4.11M,1.41%
10/05/2018,"27,169.70","27,858.50","28,011.60","27,169.70",3.57M,-3.40%
10/04/2018,"28,126.40","28,088.10","28,164.60","27,782.00",2.36M,0.27%
10/03/2018,"28,049.80","27,782.00","28,126.40","27,705.40",2.97M,1.24%
10/02/2018,"27,705.40","26,633.90","27,858.50","26,404.30",6.54M,4.17%
10/01/2018,"26,595.70","26,940.10","27,169.70","26,480.90",2.18M,-1.28%
09/28/2018,"26,940.10","26,710.50","27,284.50","26,557.40",3.55M,1.59%
09/27/2018,"26,519.10","26,787.00","26,825.30","26,519.10",2.61M,-0.72%
09/26/2018,"26,710.50","26,748.70","27,131.40","26,710.50",2.46M,-0.29%
09/25/2018,"26,787.00","26,595.70","27,246.20","26,480.90",2.29M,0.29%
09/24/2018,"26,710.50","27,016.60","27,246.20","26,672.20",3.05M,-1.13%
09/21/2018,"27,016.60","27,322.80","27,361.00","26,519.10",5.82M,-0.56%
09/20/2018,"27,169.70","27,016.60","27,361.00","26,672.20",2.90M,0.57%
09/19/2018,"27,016.60","27,169.70","27,514.10","26,940.10",3.70M,0.14%
09/18/2018,"26,978.30","25,868.60","27,016.60","25,639.00",5.19M,3.07%
09/17/2018,"26,174.70","26,557.40","26,863.50","26,174.70",2.72M,-1.87%
09/14/2018,"26,672.20","27,016.60","27,169.70","26,557.40",2.08M,-0.43%
09/13/2018,"26,787.00","26,940.10","27,169.70","26,404.30",3.75M,0.72%
09/12/2018,"26,595.70","27,169.70","27,246.20","26,595.70",3.18M,-1.56%
09/11/2018,"27,016.60","26,021.70","27,093.20","25,945.10",5.50M,3.82%
09/10/2018,"26,021.70","25,868.60","26,404.30","25,639.00",3.87M,0.30%
09/07/2018,"25,945.10","24,873.70","26,136.50","24,873.70",3.99M,3.51%
09/06/2018,"25,065.00","25,332.90","25,409.40","24,797.10",2.42M,-1.06%
09/05/2018,"25,332.90","24,644.10","25,524.20","24,605.80",4.13M,1.85%
09/04/2018,"24,873.70","26,021.70","26,021.70","24,644.10",5.14M,-5.52%
08/31/2018,"26,327.80","26,633.90","26,787.00","26,251.30",2.94M,-1.43%
08/30/2018,"26,710.50","25,715.50","26,710.50","25,639.00",4.13M,3.71%
08/29/2018,"25,753.80","25,792.10","26,098.20","25,677.30",2.92M,-0.15%
08/28/2018,"25,792.10","26,251.30","26,251.30","25,485.90",3.25M,-0.88%
08/27/2018,"26,021.70","25,792.10","26,098.20","25,600.70",3.20M,1.80%
08/24/2018,"25,562.50","24,950.20","25,677.30","24,950.20",3.49M,1.06%
08/23/2018,"25,294.60","25,026.70","25,639.00","24,644.10",4.20M,1.69%
08/22/2018,"24,873.70","25,409.40","25,792.10","24,797.10",5.47M,-1.51%
08/21/2018,"25,256.30","23,725.60","25,256.30","23,725.60",5.12M,5.10%
08/20/2018,"24,031.80","23,725.60","24,337.90","23,572.60",4.49M,0.96%
08/17/2018,"23,802.20","23,419.50","24,261.40","23,036.80",5.87M,3.67%
08/16/2018,"22,960.30","22,156.70","22,998.60","21,429.60",6.31M,2.39%
08/15/2018,"22,424.60","23,343.00","23,496.00","21,888.80",6.22M,-2.33%
08/14/2018,"22,960.30","23,343.00","23,457.80","22,883.80",2.75M,-1.64%
08/13/2018,"23,343.00","22,730.70","23,610.80","22,654.20",4.62M,2.01%
08/10/2018,"22,883.80","21,888.80","22,883.80","21,812.30",5.56M,3.64%
08/09/2018,"22,080.20","22,577.60","22,807.20","22,041.90",4.33M,-1.20%
08/08/2018,"22,348.00","21,046.90","22,348.00","21,046.90",5.67M,6.37%
08/07/2018,"21,008.70","20,128.50","21,200.00","20,128.50",4.66M,2.23%
08/06/2018,"20,549.50","20,358.10","21,123.50","19,937.20",4.10M,1.13%
08/03/2018,"20,319.90","20,358.10","20,434.70","20,128.50",3.25M,1.34%
08/02/2018,"20,052.00","19,898.90","20,052.00","19,363.20",4.43M,-0.38%
08/01/2018,"20,128.50","20,128.50","20,511.20","19,898.90",4.39M,0.00%
07/31/2018,"20,128.50","20,052.00","20,626.00","19,784.10",6.67M,0.00%
07/30/2018,"20,128.50","19,286.70","20,128.50","19,133.60",4.77M,6.05%
07/27/2018,"18,980.50","18,444.80","19,095.30","18,368.20",2.55M,2.90%
07/26/2018,"18,444.80","18,062.10","18,444.80","17,794.20",2.97M,2.12%
07/25/2018,"18,062.10","19,133.60","19,248.40","18,062.10",3.49M,-4.84%
07/24/2018,"18,980.50","18,904.00","19,516.30","18,368.20",3.26M,0.00%
07/23/2018,"18,980.50","19,439.70","20,052.00","18,980.50",3.93M,-2.36%
07/20/2018,"19,439.70","19,439.70","19,822.40","18,980.50",5.38M,-1.55%
07/19/2018,"19,745.90","19,898.90","20,052.00","19,516.30",4.21M,-1.34%
07/18/2018,"20,013.70","19,133.60","20,052.00","19,057.00",5.05M,5.02%
07/17/2018,"19,057.00","18,062.10","19,248.40","18,062.10",5.02M,3.11%
07/16/2018,"18,483.00","18,368.20","18,674.40","18,138.60",3.66M,2.77%
07/13/2018,"17,985.60","17,985.60","18,368.20","17,832.50",3.95M,2.17%
07/12/2018,"17,602.90","17,143.70","18,062.10","16,875.80",3.16M,4.07%
07/11/2018,"16,914.10","17,449.80","17,602.90","16,837.60",6.84M,-6.55%
07/10/2018,"18,100.40","18,138.60","18,636.10","17,909.00",4.54M,1.50%
07/09/2018,"17,832.50","18,062.10","18,674.40","17,794.20",6.82M,0.87%
07/06/2018,"17,679.40","16,378.30","17,679.40","15,957.40",6.37M,6.94%
07/05/2018,"16,531.40","17,258.50","17,641.20","16,301.80",3.83M,-5.68%
07/04/2018,"17,526.40","17,641.20","17,717.70","16,799.30",5.84M,-0.65%
07/03/2018,"17,641.20","18,980.50","19,248.40","17,641.20",6.22M,-6.87%
07/02/2018,"18,942.20","19,516.30","19,898.90","18,636.10",4.46M,-4.81%
06/29/2018,"19,898.90","19,898.90","20,434.70","19,669.30",2.66M,0.39%
06/28/2018,"19,822.40","20,205.10","20,511.20","19,745.90",4.82M,-3.36%
06/27/2018,"20,511.20","21,276.50","21,582.70","20,511.20",2.43M,-3.60%
06/26/2018,"21,276.50","21,046.90","21,506.10","20,893.90",1.61M,-1.42%
06/25/2018,"21,582.70","21,467.90","21,927.10","21,353.10",2.44M,2.55%
06/22/2018,"21,046.90","19,937.20","21,161.70","19,937.20",2.87M,2.61%
06/21/2018,"20,511.20","21,123.50","21,429.60","20,358.10",2.61M,-4.29%
06/20/2018,"21,429.60","20,740.80","21,429.60","20,396.40",2.97M,4.48%
06/19/2018,"20,511.20","20,511.20","20,664.30","19,439.70",6.87M,-1.83%
06/18/2018,"20,893.90","22,195.00","22,233.20","20,817.30",3.61M,-5.86%
06/15/2018,"22,195.00","21,429.60","22,195.00","21,276.50",2.84M,2.47%
06/14/2018,"21,659.20","22,730.70","22,883.80","21,659.20",4.87M,-4.55%
06/13/2018,"22,692.40","22,654.20","22,960.30","22,309.80",2.10M,0.17%
06/12/2018,"22,654.20","23,189.90","23,343.00","22,080.20",5.43M,-4.52%
06/11/2018,"23,725.60","23,802.20","24,452.70","23,725.60",2.92M,-1.59%
06/08/2018,"24,108.30","23,878.70","24,261.40","23,572.60",3.37M,0.96%
06/07/2018,"23,878.70","24,337.90","24,644.10","23,878.70",4.66M,-1.89%
06/06/2018,"24,337.90","23,304.70","24,337.90","22,807.20",3.19M,4.61%
06/05/2018,"23,266.40","23,189.90","23,878.70","22,654.20",3.86M,-0.33%
06/04/2018,"23,343.00","22,195.00","23,419.50","21,735.70",6.14M,2.69%
06/01/2018,"22,730.70","22,195.00","23,496.00","22,041.90",4.57M,1.54%
05/31/2018,"22,386.30","20,893.90","22,501.10","20,893.90",4.29M,5.98%
05/30/2018,"21,123.50","21,429.60","21,812.30","20,932.10",2.70M,0.00%
05/29/2018,"21,123.50","20,281.60","21,123.50","19,745.90",3.61M,6.98%
05/28/2018,"19,745.90","20,740.80","20,817.30","19,745.90",4.91M,-6.86%
05/25/2018,"21,200.00","22,845.50","23,036.80","21,200.00",2.72M,-6.58%
05/24/2018,"22,692.40","23,343.00","23,534.30","22,539.40",1.37M,-2.63%
05/23/2018,"23,304.70","22,041.90","23,343.00","22,003.60",2.29M,3.92%
05/22/2018,"22,424.60","23,725.60","24,031.80","22,424.60",3.92M,-6.98%
05/21/2018,"24,108.30","25,218.10","25,218.10","24,108.30",3.03M,-4.40%
05/18/2018,"25,218.10","25,256.30","25,562.50","23,725.60",3.69M,-0.15%
05/17/2018,"25,256.30","25,409.40","25,639.00","25,026.70",1.89M,-0.60%
05/16/2018,"25,409.40","26,098.20","26,251.30","25,371.10",2.34M,-4.05%
05/15/2018,"26,480.90","26,251.30","26,787.00","26,021.70",2.79M,0.87%
05/14/2018,"26,251.30","26,480.90","26,557.40","25,792.10",1.15M,0.88%
05/11/2018,"26,021.70","25,026.70","26,174.70","24,108.30",2.66M,3.98%
05/10/2018,"25,026.70","26,327.80","27,246.20","24,911.90",3.56M,-6.57%
05/09/2018,"26,787.00","26,787.00","27,743.70","26,404.30",2.32M,-1.41%
05/08/2018,"27,169.70","26,595.70","28,279.40","26,327.80",3.79M,2.16%
05/07/2018,"26,595.70","25,218.10","26,595.70","24,261.40",4.48M,6.92%
05/04/2018,"24,873.70","26,098.20","26,404.30","24,873.70",2.01M,-3.56%
05/03/2018,"25,792.10","24,644.10","26,710.50","23,917.00",5.24M,0.30%
05/02/2018,"25,715.50","28,088.10","28,241.20","25,715.50",2.35M,-6.93%
04/27/2018,"27,628.90","27,858.50","29,159.60","27,552.40",2.55M,-1.10%
04/26/2018,"27,935.00","28,930.00","29,465.70","27,169.70",2.78M,-3.95%
04/24/2018,"29,083.00","28,317.70","29,465.70","27,475.80",3.15M,3.54%
04/23/2018,"28,088.10","30,460.70","31,111.20","28,088.10",4.04M,-6.97%
04/20/2018,"30,192.80","29,465.70","30,269.30","28,317.70",3.04M,3.82%
04/19/2018,"29,083.00","30,766.80","30,919.90","28,930.00",3.46M,-5.47%
04/18/2018,"30,766.80","32,680.20","32,680.20","30,766.80",1.50M,-4.06%
04/17/2018,"32,067.90","30,613.70","32,067.90","30,384.10",3.16M,4.75%
04/16/2018,"30,613.70","31,379.10","32,144.40","30,613.70",2.78M,-4.76%
04/13/2018,"32,144.40","34,057.80","34,287.40","31,914.80",4.24M,-5.41%
04/12/2018,"33,981.20","33,904.70","34,440.40","33,369.00",2.28M,-0.22%
04/11/2018,"34,057.80","35,818.10","35,818.10","33,675.10",3.00M,-2.20%
04/10/2018,"34,823.10","34,363.90","35,511.90","34,287.40",5.26M,2.48%
04/09/2018,"33,981.20","33,904.70","34,440.40","33,215.90",3.43M,0.91%
04/06/2018,"33,675.10","33,828.20","34,210.80","33,522.00",1.85M,0.00%
04/05/2018,"33,675.10","34,287.40","34,287.40","33,483.80",2.19M,-1.79%
04/04/2018,"34,287.40","34,517.00","34,784.90","34,287.40",1.90M,-0.67%
04/03/2018,"34,517.00","34,670.00","35,052.70","34,210.80",1.69M,0.22%
04/02/2018,"34,440.40","33,522.00","34,440.40","32,871.50",3.28M,3.69%
03/30/2018,"33,215.90","33,522.00","33,636.80","32,641.90",2.78M,-1.36%
03/29/2018,"33,675.10","34,096.00","34,210.80","33,522.00",1.13M,-1.23%
03/28/2018,"34,096.00","33,675.10","34,249.10","33,215.90",2.10M,1.02%
03/27/2018,"33,751.60","35,205.80","35,665.00","33,751.60",3.70M,-1.78%
03/26/2018,"34,363.90","32,144.40","34,363.90","32,144.40",2.43M,6.02%
03/23/2018,"32,412.30","33,292.40","33,369.00","31,685.20",4.61M,-4.40%
03/22/2018,"33,904.70","33,292.40","34,057.80","33,101.10",3.18M,1.84%
03/21/2018,"33,292.40","33,292.40","33,522.00","32,603.60",2.02M,2.35%
03/20/2018,"32,527.10","31,532.10","32,986.30","31,379.10",2.35M,1.92%
03/19/2018,"31,914.80","32,909.80","32,986.30","31,532.10",2.98M,-2.57%
03/16/2018,"32,756.70","32,374.00","33,292.40","31,991.30",3.31M,2.64%
03/15/2018,"31,914.80","29,848.40","31,914.80","29,618.80",4.44M,6.92%
03/14/2018,"29,848.40","30,460.70","30,460.70","29,771.90",2.51M,-0.51%
03/13/2018,"30,001.50","29,542.20","30,001.50","29,083.00",2.49M,1.55%
03/12/2018,"29,542.20","29,618.80","29,848.40","29,083.00",2.53M,3.62%
03/09/2018,"28,509.00","28,700.40","29,083.00","28,317.70",2.85M,0.13%
03/08/2018,"28,470.80","28,700.40","29,083.00","28,317.70",1.42M,-0.80%
03/07/2018,"28,700.40","29,083.00","29,159.60","28,241.20",2.58M,-0.40%
03/06/2018,"28,815.20","27,552.40","28,815.20","27,131.40",3.18M,6.96%
03/05/2018,"26,940.10","29,274.40","29,389.20","26,940.10",3.26M,-6.88%
03/02/2018,"28,930.00","28,317.70","29,083.00","28,241.20",2.99M,0.00%
03/01/2018,"28,930.00","29,542.20","30,307.60","28,700.40",3.31M,-3.08%
02/28/2018,"29,848.40","29,006.50","30,231.10","28,815.20",5.69M,2.23%
02/27/2018,"29,197.80","29,159.60","29,695.30","28,776.90",2.79M,0.13%
02/26/2018,"29,159.60","29,006.50","29,657.10","28,623.80",4.42M,2.70%
02/23/2018,"28,394.20","28,317.70","28,700.40","27,475.80",4.56M,0.82%
02/22/2018,"28,164.60","28,317.70","29,542.20","28,126.40",3.59M,-1.60%
02/21/2018,"28,623.80","27,552.40","28,968.20","27,246.20",2.69M,5.65%
02/13/2018,"27,093.20","27,858.50","27,935.00","26,787.00",3.09M,2.46%
02/12/2018,"26,442.60","25,256.30","26,442.60","24,873.70",2.97M,6.97%
02/09/2018,"24,720.60","22,960.30","25,256.30","22,922.00",2.26M,0.31%
02/08/2018,"24,644.10","23,878.70","25,103.30","23,878.70",2.57M,3.21%
02/07/2018,"23,878.70","23,878.70","23,878.70","22,960.30",2.59M,6.85%
02/06/2018,"22,348.00","22,348.00","23,572.60","22,348.00",4.17M,-6.86%
02/05/2018,"23,993.50","25,409.40","25,562.50","23,993.50",3.51M,-6.97%
02/02/2018,"25,792.10","25,485.90","26,251.30","25,332.90",2.23M,0.00%
02/01/2018,"25,792.10","26,404.30","26,442.60","25,179.80",2.38M,-1.46%
01/31/2018,"26,174.70","28,470.80","28,509.00","26,174.70",2.21M,-5.00%
01/30/2018,"27,552.40","25,141.50","27,552.40","25,141.50",4.13M,4.05%
01/29/2018,"26,480.90","25,256.30","26,595.70","25,256.30",5.53M,6.46%
01/26/2018,"24,873.70","24,873.70","24,873.70","24,108.30",7.14M,6.91%
01/25/2018,"23,266.40","22,271.50","23,266.40","22,041.90",10.04M,6.85%
01/22/2018,"21,774.00","20,587.70","21,888.80","20,549.50",6.34M,5.76%
01/19/2018,"20,587.70","20,817.30","20,893.90","20,358.10",4.47M,-0.74%
01/18/2018,"20,740.80","20,358.10","20,740.80","20,128.50",2.31M,0.37%
01/17/2018,"20,664.30","21,200.00","21,506.10","20,664.30",3.58M,-2.53%
01/16/2018,"21,200.00","20,932.10","21,353.10","20,855.60",2.98M,1.47%
01/15/2018,"20,893.90","20,702.50","21,200.00","20,472.90",2.25M,0.18%
01/12/2018,"20,855.60","20,817.30","21,085.20","20,740.80",3.13M,-1.27%
01/11/2018,"21,123.50","21,046.90","21,238.30","20,779.10",1.97M,0.55%
01/10/2018,"21,008.70","20,970.40","21,620.90","20,893.90",3.54M,0.18%
01/09/2018,"20,970.40","21,314.80","21,391.30","19,898.90",5.30M,-1.62%
01/08/2018,"21,314.80","21,200.00","21,582.70","20,970.40",2.58M,1.64%
01/05/2018,"20,970.40","21,046.90","21,085.20","20,626.00",2.40M,-0.54%
01/04/2018,"21,085.20","20,511.20","21,200.00","20,319.90",5.56M,2.80%
01/03/2018,"20,511.20","20,664.30","20,702.50","20,281.60",3.09M,-0.74%
01/02/2018,"20,664.30","19,516.30","20,664.30","19,286.70",3.65M,5.88%
12/29/2017,"19,516.30","19,171.80","19,516.30","18,942.20",3.26M,3.03%
12/28/2017,"18,942.20","18,674.40","19,210.10","18,674.40",1.74M,1.43%
12/27/2017,"18,674.40","18,559.60","18,865.70","18,406.50",1.51M,1.24%
12/26/2017,"18,444.80","18,215.20","18,444.80","17,985.60",1.27M,1.26%
12/25/2017,"18,215.20","18,521.30","18,597.80","18,138.60",720.01K,-0.21%
12/22/2017,"18,253.40","18,291.70","18,521.30","17,985.60",2.43M,-1.45%
12/21/2017,"18,521.30","18,750.90","18,980.50","18,521.30",1.65M,-1.22%
12/20/2017,"18,750.90","18,444.80","18,904.00","18,406.50",1.10M,1.66%
12/19/2017,"18,444.80","18,636.10","18,904.00","18,444.80",1.18M,-1.03%
12/18/2017,"18,636.10","18,597.80","18,750.90","18,521.30",1.29M,0.21%
12/15/2017,"18,597.80","18,521.30","18,712.60","18,253.40",808.26K,-0.61%
12/14/2017,"18,712.60","18,215.20","18,750.90","17,794.20",1.85M,2.30%
12/13/2017,"18,291.70","18,444.80","18,521.30","18,100.40",2.54M,-0.83%
12/12/2017,"18,444.80","18,368.20","18,674.40","17,105.40",3.29M,0.42%
12/11/2017,"18,368.20","18,291.70","18,980.50","18,291.70",1.56M,-4.00%
12/08/2017,"19,133.60","19,171.80","19,286.70","18,865.70",1.07M,0.00%
12/07/2017,"19,133.60","19,133.60","19,248.40","18,789.20",808.64K,0.60%
12/06/2017,"19,018.80","18,904.00","19,057.00","18,750.90",2.33M,-0.20%
12/05/2017,"19,057.00","19,669.30","19,669.30","19,057.00",3.06M,-2.35%
12/04/2017,"19,516.30","19,669.30","20,052.00","19,516.30",1.27M,0.00%
12/01/2017,"19,516.30","19,592.80","19,631.10","19,439.70",1.65M,-0.58%
11/30/2017,"19,631.10","19,898.90","20,128.50","19,516.30",1.94M,0.20%
